Date,Open,High,Low,Close
2005-01-03,2080.00,2118.60,2080.00,2115.00
2005-01-04,2116.95,2120.15,2100.55,2103.70
2005-01-05,2103.75,2105.10,1990.15,2032.20
2005-01-06,2031.55,2035.65,1984.25,1998.30
2005-01-07,1998.25,2021.45,1992.55,2015.50
2005-01-10,2016.75,2025.90,1974.80,1982.00
2005-01-11,1982.70,1988.90,1947.35,1952.00
2005-01-12,1953.60,1966.65,1900.85,1913.60
2005-01-13,1922.50,1963.40,1916.95,1954.50
2005-01-14,1954.90,1961.40,1922.85,1931.10
2005-01-17,1931.75,1944.55,1902.45,1932.90
2005-01-18,1933.05,1956.95,1925.35,1934.00
2005-01-19,1934.10,1945.65,1922.35,1926.60
2005-01-20,1928.10,1940.95,1900.05,1925.30
2005-01-24,1925.30,1932.75,1902.90,1909.00
2005-01-25,1908.85,1934.25,1894.40,1931.80
2005-01-27,1931.90,1961.75,1929.00,1955.00
2005-01-28,1955.25,2014.25,1950.85,2008.30
2005-01-31,2008.45,2060.40,2006.35,2057.60
2005-02-01,2057.75,2072.50,2045.25,2059.80
2005-02-02,2062.15,2074.50,2045.50,2052.20
2005-02-03,2052.35,2083.75,2052.35,2079.40
2005-02-04,2079.40,2099.20,2060.80,2077.90
2005-02-07,2097.45,2098.00,2049.85,2055.10
2005-02-08,2055.00,2065.00,2043.60,2055.10
2005-02-09,2055.20,2077.70,2055.20,2070.00
2005-02-10,2070.10,2075.10,2049.85,2063.30
2005-02-11,2063.35,2084.50,2063.35,2082.00
2005-02-14,2083.05,2110.15,2083.05,2098.20
2005-02-15,2098.25,2101.60,2081.20,2089.90
2005-02-16,2090.00,2103.40,2059.45,2068.80
2005-02-17,2069.10,2069.15,2045.85,2061.90
2005-02-18,2062.45,2076.70,2048.85,2055.50
2005-02-21,2055.15,2065.75,2039.90,2043.20
2005-02-22,2043.40,2061.65,2036.60,2058.40
2005-02-23,2058.70,2065.15,2051.35,2057.10
2005-02-24,2057.75,2070.50,2052.40,2055.30
2005-02-25,2057.30,2081.85,2051.20,2060.90
2005-02-28,2061.20,2106.20,2047.70,2103.20
2005-03-01,2103.10,2115.10,2073.80,2084.40
2005-03-02,2084.60,2096.35,2080.55,2093.20
2005-03-03,2093.40,2132.75,2093.35,2128.80
2005-03-04,2129.10,2152.75,2129.10,2148.10
2005-03-07,2148.25,2166.85,2143.05,2160.10
2005-03-08,2160.65,2173.85,2154.00,2168.90
2005-03-09,2169.10,2183.45,2141.35,2160.80
2005-03-10,2160.85,2170.20,2145.75,2167.40
2005-03-11,2167.70,2182.10,2148.70,2154.00
2005-03-14,2153.80,2164.15,2140.90,2146.30
2005-03-15,2146.55,2151.35,2122.00,2128.90
2005-03-16,2129.35,2158.90,2121.10,2125.50
2005-03-17,2123.95,2126.55,2090.45,2098.50
2005-03-18,2097.75,2112.25,2077.20,2109.10
2005-03-21,2117.95,2124.80,2089.35,2096.60
2005-03-22,2096.75,2099.00,2056.50,2061.60
2005-03-23,2061.20,2067.45,2019.85,2026.40
2005-03-24,2026.60,2042.45,2007.35,2015.40
2005-03-28,2015.75,2046.85,2015.25,2029.40
2005-03-29,2029.40,2032.65,1971.55,1983.80
2005-03-30,1983.65,2000.45,1971.15,1993.70
2005-03-31,1994.50,2043.60,1994.50,2035.60
2005-04-01,2035.90,2071.20,2024.25,2067.60
2005-04-04,2067.65,2076.60,2054.90,2063.40
2005-04-05,2063.20,2077.95,2043.70,2052.50
2005-04-06,2054.00,2073.10,2051.30,2069.30
2005-04-07,2069.15,2084.90,2048.05,2052.80
2005-04-08,2053.05,2057.50,2024.80,2031.20
2005-04-11,2032.75,2033.00,2001.85,2008.20
2005-04-12,2002.75,2027.80,2002.75,2024.90
2005-04-13,2024.90,2038.85,2018.10,2025.40
2005-04-15,2022.50,2022.50,1952.75,1956.30
2005-04-18,1955.50,1959.25,1914.85,1927.80
2005-04-19,1927.90,1961.15,1902.80,1909.40
2005-04-20,1908.50,1941.85,1902.90,1929.70
2005-04-21,1930.50,1950.00,1911.40,1948.50
2005-04-22,1950.60,1972.95,1950.00,1967.30
2005-04-25,1968.45,1974.20,1952.40,1970.90
2005-04-26,1971.05,1972.85,1951.80,1957.10
2005-04-27,1959.45,1962.20,1930.35,1935.40
2005-04-28,1935.65,1950.25,1921.05,1941.30
2005-04-29,1943.20,1943.20,1896.30,1902.50
2005-05-02,1903.10,1925.60,1898.15,1916.70
2005-05-03,1916.95,1940.10,1911.00,1920.70
2005-05-04,1920.50,1944.45,1920.15,1942.60
2005-05-05,1942.60,1973.35,1942.05,1963.30
2005-05-06,1962.30,1984.40,1947.30,1977.50
2005-05-09,1978.05,2003.15,1978.05,2000.70
2005-05-10,2001.00,2007.80,1989.10,1994.30
2005-05-11,1990.55,1991.85,1975.05,1985.90
2005-05-12,1985.95,1999.85,1981.95,1993.10
2005-05-13,1992.50,1992.75,1978.90,1988.30
2005-05-16,1991.50,2014.95,1989.70,2012.60
2005-05-17,2013.10,2024.60,1984.75,1990.80
2005-05-18,1990.65,1990.95,1964.65,1982.70
2005-05-19,1983.15,2008.35,1983.15,1990.80
2005-05-20,1991.85,1998.20,1975.95,1992.40
2005-05-23,1992.10,2019.35,1991.70,2013.90
2005-05-24,2016.00,2031.90,2009.55,2028.60
2005-05-25,2028.55,2047.45,2019.00,2043.80
2005-05-26,2043.50,2078.65,2025.65,2074.70
2005-05-27,2073.25,2099.35,2069.50,2076.40
2005-05-30,2076.55,2086.85,2064.85,2072.40
2005-05-31,2072.50,2091.75,2066.55,2087.50
2005-06-01,2087.80,2097.60,2081.20,2087.50
2005-06-02,2087.85,2093.45,2062.55,2064.60
2005-06-03,2064.10,2097.25,2061.35,2094.20
2005-06-04,2094.10,2098.10,2087.00,2092.30
2005-06-06,2092.00,2109.10,2087.40,2092.80
2005-06-07,2091.95,2102.85,2084.35,2098.10
2005-06-08,2094.70,2115.25,2094.05,2112.40
2005-06-09,2112.25,2118.65,2097.55,2103.20
2005-06-10,2103.45,2133.10,2086.30,2090.60
2005-06-13,2090.70,2106.65,2081.70,2102.70
2005-06-14,2103.65,2113.85,2098.70,2112.30
2005-06-15,2110.50,2131.95,2110.35,2128.60
2005-06-16,2128.30,2135.10,2114.55,2123.70
2005-06-17,2123.60,2131.75,2103.90,2123.40
2005-06-20,2130.80,2150.25,2124.65,2144.30
2005-06-21,2144.75,2173.25,2140.15,2170.00
2005-06-22,2167.80,2196.45,2167.35,2187.30
2005-06-23,2187.35,2192.10,2174.05,2183.80
2005-06-24,2184.00,2204.45,2162.95,2194.30
2005-06-27,2194.35,2219.65,2188.15,2199.80
2005-06-28,2199.80,2206.80,2165.90,2169.80
2005-06-29,2170.20,2194.25,2162.00,2191.60
2005-06-30,2191.55,2226.15,2189.45,2220.60
2005-07-01,2220.45,2220.55,2198.90,2211.90
2005-07-04,2212.05,2232.20,2211.40,2230.60
2005-07-05,2231.20,2238.60,2205.10,2210.70
2005-07-06,2211.35,2232.65,2211.30,2228.20
2005-07-07,2228.30,2235.80,2171.25,2179.40
2005-07-08,2183.55,2210.70,2179.05,2196.20
2005-07-11,2195.55,2224.65,2195.55,2218.80
2005-07-12,2219.10,2233.20,2191.70,2220.80
2005-07-13,2221.45,2234.15,2200.05,2204.00
2005-07-14,2204.40,2212.55,2178.60,2185.10
2005-07-15,2185.10,2216.50,2181.85,2212.50
2005-07-18,2212.95,2248.70,2212.95,2234.00
2005-07-19,2234.25,2246.70,2227.20,2237.30
2005-07-20,2236.90,2252.00,2236.90,2241.90
2005-07-21,2240.95,2251.85,2221.20,2230.50
2005-07-22,2231.00,2268.55,2223.15,2265.60
2005-07-25,2266.65,2293.95,2266.65,2291.70
2005-07-26,2289.25,2307.10,2279.80,2303.10
2005-07-27,2304.25,2324.00,2292.85,2319.10
2005-07-29,2318.05,2332.55,2280.85,2312.30
2005-08-01,2312.05,2329.90,2294.25,2318.00
2005-08-02,2321.90,2357.15,2319.75,2353.60
2005-08-03,2359.10,2377.00,2345.20,2357.00
2005-08-04,2357.75,2377.35,2352.05,2367.80
2005-08-05,2367.35,2377.10,2355.95,2361.20
2005-08-08,2361.95,2386.95,2320.05,2324.40
2005-08-09,2324.75,2342.20,2303.10,2318.70
2005-08-10,2322.30,2364.80,2322.05,2360.10
2005-08-11,2358.90,2387.30,2355.50,2380.90
2005-08-12,2381.05,2390.45,2356.90,2361.50
2005-08-16,2361.65,2379.40,2356.85,2369.80
2005-08-17,2369.80,2406.25,2357.50,2403.10
2005-08-18,2404.65,2426.65,2380.70,2388.40
2005-08-19,2400.80,2409.35,2378.45,2383.40
2005-08-22,2383.45,2403.45,2355.75,2367.80
2005-08-23,2369.55,2380.50,2320.35,2326.10
2005-08-24,2326.10,2334.90,2300.45,2322.50
2005-08-25,2323.10,2359.20,2320.70,2354.50
2005-08-26,2354.60,2368.05,2340.20,2357.00
2005-08-29,2359.20,2365.85,2312.60,2337.60
2005-08-30,2337.80,2373.80,2337.75,2367.70
2005-08-31,2369.05,2387.00,2355.00,2384.60
2005-09-01,2384.70,2412.35,2382.90,2405.70
2005-09-02,2406.45,2422.10,2396.10,2415.80
2005-09-05,2417.10,2439.55,2414.95,2422.90
2005-09-06,2422.40,2436.25,2417.00,2428.60
2005-09-08,2429.00,2456.90,2429.00,2454.40
2005-09-09,2448.80,2462.80,2441.90,2455.40
2005-09-12,2455.85,2486.35,2455.85,2484.10
2005-09-13,2484.00,2503.00,2477.10,2500.30
2005-09-14,2500.40,2514.75,2476.00,2492.40
2005-09-15,2492.85,2527.50,2492.75,2523.90
2005-09-16,2524.90,2555.10,2519.05,2552.30
2005-09-19,2555.45,2579.70,2550.45,2567.10
2005-09-20,2567.20,2582.80,2546.60,2578.00
2005-09-21,2576.70,2585.60,2504.90,2567.30
2005-09-22,2567.85,2580.40,2465.85,2476.50
2005-09-23,2480.50,2507.90,2453.05,2477.70
2005-09-26,2477.85,2560.85,2477.85,2557.30
2005-09-27,2558.50,2592.50,2549.85,2574.80
2005-09-28,2574.45,2602.95,2559.85,2598.00
2005-09-29,2598.60,2633.90,2589.45,2611.20
2005-09-30,2607.90,2623.05,2567.75,2601.40
2005-10-03,2601.00,2635.00,2597.20,2630.00
2005-10-04,2630.00,2667.05,2629.60,2663.30
2005-10-05,2663.70,2669.20,2636.60,2644.40
2005-10-06,2643.80,2643.80,2571.30,2579.10
2005-10-07,2577.20,2603.25,2547.55,2574.00
2005-10-10,2577.10,2595.15,2561.00,2566.80
2005-10-11,2569.15,2592.00,2533.70,2589.50
2005-10-13,2584.40,2589.35,2529.05,2537.30
2005-10-14,2537.70,2548.00,2478.00,2484.40
2005-10-17,2488.40,2498.60,2459.50,2485.10
2005-10-18,2485.25,2517.70,2452.50,2468.20
2005-10-19,2467.80,2467.85,2394.95,2412.40
2005-10-20,2421.40,2463.85,2363.55,2395.40
2005-10-21,2397.85,2447.85,2384.05,2443.70
2005-10-24,2444.20,2460.00,2388.40,2394.80
2005-10-25,2394.95,2444.60,2390.85,2418.20
2005-10-26,2418.45,2434.00,2401.10,2408.50
2005-10-27,2408.95,2416.45,2338.60,2352.90
2005-10-28,2352.65,2355.15,2307.45,2316.00
2005-10-31,2314.85,2373.40,2314.20,2370.90
2005-11-01,2366.80,2410.15,2366.80,2386.70
2005-11-02,2386.45,2423.80,2367.75,2419.00
2005-11-07,2419.25,2464.65,2411.60,2461.60
2005-11-08,2463.65,2502.90,2460.00,2492.60
2005-11-09,2493.10,2519.40,2475.70,2489.10
2005-11-10,2489.10,2504.75,2480.85,2500.70
2005-11-11,2500.85,2551.40,2500.85,2548.60
2005-11-14,2548.55,2576.95,2534.40,2558.70
2005-11-16,2559.45,2585.95,2559.45,2582.70
2005-11-17,2558.45,2608.85,2558.45,2603.90
2005-11-18,2604.00,2632.35,2595.15,2620.00
2005-11-21,2620.10,2626.40,2591.75,2602.50
2005-11-22,2603.25,2614.00,2567.05,2572.80
2005-11-23,2572.85,2613.40,2563.10,2608.60
2005-11-24,2608.90,2643.70,2608.70,2635.00
2005-11-25,2635.35,2668.90,2633.75,2664.30
2005-11-26,2664.85,2686.50,2664.70,2683.40
2005-11-28,2683.60,2717.15,2682.65,2712.00
2005-11-29,2712.35,2713.90,2679.90,2698.30
2005-11-30,2698.10,2727.05,2647.10,2652.20
2005-12-01,2651.60,2705.00,2641.95,2698.90
2005-12-02,2699.55,2730.70,2691.50,2697.90
2005-12-05,2697.60,2710.65,2654.35,2660.50
2005-12-06,2661.40,2694.40,2647.35,2662.30
2005-12-07,2662.30,2697.10,2662.30,2693.00
2005-12-08,2694.95,2711.60,2673.50,2706.70
2005-12-09,2706.75,2761.10,2698.00,2756.40
2005-12-12,2756.40,2789.35,2756.40,2776.20
2005-12-13,2776.80,2815.30,2764.65,2812.30
2005-12-14,2812.80,2825.65,2788.30,2804.50
2005-12-15,2805.20,2821.50,2763.35,2778.50
2005-12-16,2778.65,2814.90,2766.50,2810.10
2005-12-19,2808.35,2846.00,2803.45,2842.60
2005-12-20,2843.15,2853.10,2815.20,2826.20
2005-12-21,2826.45,2847.30,2799.45,2822.90
2005-12-22,2826.70,2846.65,2818.65,2835.20
2005-12-23,2835.70,2857.00,2799.70,2804.80
2005-12-26,2804.30,2804.30,2741.80,2749.60
2005-12-27,2746.25,2812.60,2725.70,2805.90
2005-12-28,2806.80,2824.30,2780.00,2794.00
2005-12-29,2792.75,2829.40,2792.75,2821.90
2005-12-30,2823.95,2845.55,2812.75,2836.50
2006-01-02,2836.80,2849.45,2825.40,2835.90
2006-01-03,2835.95,2887.20,2832.05,2883.30
2006-01-04,2883.00,2909.35,2883.00,2904.40
2006-01-05,2904.45,2916.20,2884.80,2899.80
2006-01-06,2899.85,2921.70,2877.25,2914.00
2006-01-09,2913.35,2927.25,2898.25,2910.10
2006-01-10,2910.15,2913.05,2865.60,2870.80
2006-01-12,2869.35,2869.35,2824.00,2850.70
2006-01-13,2851.40,2878.35,2846.70,2850.50
2006-01-16,2851.35,2855.70,2824.05,2833.10
2006-01-17,2833.80,2861.25,2820.65,2829.10
2006-01-18,2809.90,2840.10,2783.85,2809.20
2006-01-19,2811.10,2875.95,2811.10,2870.80
2006-01-20,2870.80,2912.80,2870.80,2900.90
2006-01-23,2900.30,2900.30,2870.95,2884.00
2006-01-24,2886.35,2914.25,2885.75,2908.00
2006-01-25,2908.75,2949.10,2871.25,2940.30
2006-01-27,2941.90,2989.70,2941.90,2982.70
2006-01-30,2983.30,3002.20,2963.65,2974.50
2006-01-31,2968.95,3005.10,2968.85,3001.10
2006-02-01,3001.30,3011.05,2960.90,2971.50
2006-02-02,2972.20,2997.25,2957.55,2967.40
2006-02-03,2968.10,2973.90,2931.85,2940.60
2006-02-06,2940.95,3009.45,2928.10,3000.40
2006-02-07,3001.15,3025.10,2991.25,3020.10
2006-02-08,3018.20,3021.25,2984.90,3008.90
2006-02-10,3009.15,3031.75,3009.10,3027.50
2006-02-13,3026.15,3042.75,3018.50,3041.10
2006-02-14,3040.25,3051.70,3009.90,3017.50
2006-02-15,3001.40,3048.80,2995.30,3022.20
2006-02-16,3023.10,3036.65,3013.70,3021.60
2006-02-17,3021.65,3038.80,2976.70,2981.50
2006-02-20,2982.35,3010.65,2955.85,3005.80
2006-02-21,3008.55,3042.05,3008.55,3035.50
2006-02-22,3035.65,3055.65,3032.50,3050.80
2006-02-23,3050.85,3078.40,3050.85,3062.10
2006-02-24,3061.70,3072.00,3041.60,3050.00
2006-02-27,3050.30,3070.35,3050.30,3067.40
2006-02-28,3067.90,3090.30,3031.80,3074.70
2006-03-01,3074.60,3127.25,3064.00,3123.10
2006-03-02,3124.25,3170.35,3124.25,3150.70
2006-03-03,3151.30,3167.20,3132.60,3147.30
2006-03-06,3147.25,3194.00,3147.20,3190.40
2006-03-07,3190.45,3192.95,3166.75,3182.80
2006-03-08,3183.45,3187.50,3107.90,3116.70
2006-03-09,3116.75,3132.65,3069.85,3129.10
2006-03-10,3129.05,3189.35,3128.60,3183.90
2006-03-13,3184.10,3221.30,3174.05,3202.60
2006-03-14,3197.20,3223.45,3184.05,3195.30
2006-03-16,3197.30,3230.40,3196.95,3226.60
2006-03-17,3226.90,3258.30,3226.90,3234.00
2006-03-20,3234.20,3268.25,3234.20,3265.60
2006-03-21,3264.65,3292.15,3247.25,3262.30
2006-03-22,3263.35,3267.95,3221.95,3240.10
2006-03-23,3240.85,3265.60,3225.20,3247.10
2006-03-24,3247.15,3286.20,3242.60,3279.80
2006-03-27,3283.40,3327.05,3280.80,3321.60
2006-03-28,3321.45,3344.50,3311.85,3325.00
2006-03-29,3324.85,3359.80,3324.80,3354.20
2006-03-30,3354.25,3433.85,3354.25,3418.90
2006-03-31,3420.55,3425.45,3381.90,3402.50
2006-04-03,3403.15,3478.25,3402.45,3473.30
2006-04-04,3473.10,3508.25,3463.85,3483.10
2006-04-05,3483.15,3513.95,3483.15,3510.90
2006-04-07,3525.60,3555.50,3445.90,3454.80
2006-04-10,3455.00,3489.05,3430.40,3478.40
2006-04-12,3479.10,3484.65,3366.75,3380.00
2006-04-13,3380.40,3391.05,3290.35,3345.50
2006-04-17,3342.15,3433.65,3342.15,3425.10
2006-04-18,3429.00,3521.95,3429.00,3518.10
2006-04-19,3523.65,3570.50,3502.75,3535.80
2006-04-20,3539.80,3578.35,3527.25,3573.50
2006-04-21,3576.75,3592.75,3517.10,3573.00
2006-04-24,3572.80,3585.35,3536.30,3548.90
2006-04-25,3548.80,3552.65,3433.55,3462.60
2006-04-26,3462.65,3562.30,3454.10,3555.70
2006-04-27,3554.70,3598.95,3492.75,3508.10
2006-04-28,3507.45,3517.65,3342.85,3508.30
2006-04-29,3508.35,3565.75,3508.35,3557.60
2006-05-02,3557.55,3622.05,3556.90,3605.40
2006-05-03,3604.40,3640.80,3581.40,3634.20
2006-05-04,3630.65,3674.50,3621.55,3648.40
2006-05-05,3649.45,3676.55,3639.55,3663.90
2006-05-08,3668.65,3708.55,3668.65,3693.10
2006-05-09,3694.65,3725.40,3655.65,3720.50
2006-05-10,3720.75,3758.05,3717.25,3754.20
2006-05-11,3755.80,3774.15,3687.90,3701.00
2006-05-12,3704.15,3704.15,3633.85,3650.00
2006-05-15,3651.00,3653.00,3482.85,3502.90
2006-05-16,3502.95,3543.50,3382.40,3523.30
2006-05-17,3525.05,3641.85,3525.05,3635.10
2006-05-18,3636.45,3636.45,3365.90,3388.90
2006-05-19,3391.85,3493.05,3205.25,3246.90
2006-05-22,3254.30,3313.90,2896.40,3081.30
2006-05-23,3068.60,3221.05,2997.35,3199.30
2006-05-24,3203.50,3249.75,3091.60,3115.50
2006-05-25,3114.70,3198.35,3012.95,3177.70
2006-05-26,3177.70,3277.95,3177.70,3209.60
2006-05-29,3207.25,3255.25,3193.15,3214.90
2006-05-30,3215.50,3252.10,3167.05,3185.30
2006-05-31,3181.95,3181.95,2972.90,3071.00
2006-06-01,3072.55,3130.00,2936.60,2962.20
2006-06-02,2961.50,3099.35,2940.20,3091.30
2006-06-05,3092.60,3125.40,3006.40,3016.60
2006-06-06,3015.05,3015.05,2910.30,2937.30
2006-06-07,2935.25,2956.90,2819.45,2860.40
2006-06-08,2856.90,2859.40,2683.20,2724.30
2006-06-09,2721.20,2875.75,2707.85,2866.30
2006-06-12,2867.65,2877.80,2761.85,2776.80
2006-06-13,2773.60,2773.60,2638.10,2663.30
2006-06-14,2665.05,2767.75,2595.65,2632.80
2006-06-15,2634.10,2814.15,2634.10,2798.80
2006-06-16,2799.85,2960.15,2799.85,2890.30
2006-06-19,2892.00,2932.90,2846.50,2916.90
2006-06-20,2919.00,2919.00,2837.45,2861.30
2006-06-21,2861.40,2930.80,2836.40,2923.40
2006-06-22,2923.75,3017.65,2923.75,2994.70
2006-06-23,2993.55,3063.20,2920.20,3042.70
2006-06-25,3043.15,3083.00,3035.95,3050.30
2006-06-26,3051.80,3059.85,2928.00,2943.20
2006-06-27,2943.60,3004.15,2899.25,2982.40
2006-06-28,2982.20,3003.65,2909.60,2981.10
2006-06-29,2982.90,3049.25,2982.90,2997.90
2006-06-30,2993.50,3134.15,2993.50,3128.20
2006-07-03,3128.75,3160.35,3114.85,3150.90
2006-07-04,3151.05,3177.40,3130.30,3138.60
2006-07-05,3136.95,3201.20,3121.80,3197.10
2006-07-06,3197.50,3197.50,3138.40,3156.40
2006-07-07,3157.95,3193.10,3056.30,3075.80
2006-07-10,3077.10,3147.70,3064.10,3142.00
2006-07-11,3145.30,3146.00,3100.40,3116.10
2006-07-12,3124.95,3201.35,3078.25,3195.90
2006-07-13,3196.30,3208.85,3148.95,3169.30
2006-07-14,3166.25,3166.25,3089.55,3123.30
2006-07-17,3123.65,3125.10,2999.35,3007.50
2006-07-18,3007.15,3038.25,2967.95,2993.60
2006-07-19,2995.85,3045.35,2919.95,2932.70
2006-07-20,2943.65,3041.25,2943.65,3023.00
2006-07-21,3025.10,3029.10,2930.15,2945.00
2006-07-24,2944.90,2996.65,2878.25,2985.80
2006-07-25,2989.50,3046.95,2987.15,3040.50
2006-07-26,3040.45,3121.40,3022.70,3110.10
2006-07-27,3109.85,3167.10,3109.85,3156.10
2006-07-28,3158.00,3168.50,3109.45,3130.80
2006-07-31,3131.35,3179.70,3110.60,3143.20
2006-08-01,3128.20,3154.70,3113.60,3147.80
2006-08-02,3129.45,3187.85,3127.90,3182.10
2006-08-03,3182.55,3234.25,3175.15,3190.00
2006-08-04,3189.70,3228.15,3161.80,3176.70
2006-08-07,3176.70,3178.50,3142.55,3151.10
2006-08-08,3151.55,3216.75,3151.55,3212.40
2006-08-09,3211.55,3267.20,3187.85,3254.60
2006-08-10,3254.60,3274.75,3229.45,3260.10
2006-08-11,3260.05,3286.50,3236.95,3274.30
2006-08-14,3274.95,3317.80,3269.15,3313.10
2006-08-16,3314.75,3377.10,3314.75,3356.00
2006-08-17,3359.70,3385.15,3328.60,3353.90
2006-08-18,3354.50,3366.25,3332.20,3356.70
2006-08-21,3356.80,3374.90,3332.90,3366.00
2006-08-22,3369.60,3398.35,3351.50,3364.60
2006-08-23,3363.60,3369.65,3325.10,3335.80
2006-08-24,3336.65,3379.55,3304.85,3370.40
2006-08-25,3368.55,3402.70,3368.55,3385.90
2006-08-28,3386.00,3405.30,3377.75,3401.10
2006-08-29,3405.05,3434.95,3396.10,3425.70
2006-08-30,3425.80,3440.20,3407.75,3430.30
2006-08-31,3404.50,3452.30,3403.65,3413.90
2006-09-01,3414.00,3439.50,3402.90,3435.40
2006-09-04,3435.55,3483.10,3435.55,3476.80
2006-09-05,3471.40,3488.60,3457.90,3473.70
2006-09-06,3474.40,3490.70,3465.80,3477.20
2006-09-07,3477.15,3478.85,3438.80,3454.50
2006-09-08,3454.65,3477.95,3442.85,3471.40
2006-09-11,3470.35,3486.65,3351.30,3366.10
2006-09-12,3363.30,3395.05,3328.45,3389.90
2006-09-13,3389.85,3470.65,3389.80,3454.50
2006-09-14,3454.60,3484.00,3454.60,3471.60
2006-09-15,3471.65,3487.45,3434.55,3478.60
2006-09-18,3478.65,3506.20,3478.40,3492.70
2006-09-19,3493.50,3514.95,3438.80,3457.30
2006-09-20,3457.85,3509.85,3419.75,3502.80
2006-09-21,3506.70,3556.35,3506.70,3553.00
2006-09-22,3554.05,3562.45,3525.40,3544.00
2006-09-25,3545.10,3568.65,3514.85,3523.40
2006-09-26,3523.70,3576.75,3517.15,3571.70
2006-09-27,3571.75,3603.70,3568.40,3579.30
2006-09-28,3579.95,3589.30,3560.75,3571.70
2006-09-29,3572.15,3599.80,3564.70,3588.40
2006-10-03,3588.95,3606.20,3561.70,3569.60
2006-10-04,3570.95,3580.05,3508.65,3515.30
2006-10-05,3515.60,3574.95,3515.60,3564.90
2006-10-06,3565.45,3583.75,3560.90,3569.70
2006-10-09,3570.05,3585.35,3540.45,3567.10
2006-10-10,3567.45,3597.20,3563.10,3571.00
2006-10-11,3581.55,3614.50,3544.25,3558.50
2006-10-12,3562.55,3626.80,3545.95,3621.00
2006-10-13,3621.65,3682.35,3621.65,3676.00
2006-10-16,3668.90,3729.70,3668.90,3723.90
2006-10-17,3726.40,3742.50,3691.35,3715.00
2006-10-18,3715.20,3727.00,3701.30,3710.60
2006-10-19,3711.10,3726.95,3655.05,3677.80
2006-10-20,3678.75,3714.25,3665.50,3676.80
2006-10-21,3680.85,3708.40,3662.85,3683.50
2006-10-23,3683.40,3690.85,3651.20,3657.30
2006-10-26,3656.20,3686.85,3651.20,3677.50
2006-10-27,3676.85,3747.35,3674.80,3739.30
2006-10-30,3739.35,3776.05,3719.45,3769.10
2006-10-31,3770.50,3782.85,3726.75,3744.10
2006-11-01,3744.10,3777.70,3737.00,3767.00
2006-11-02,3769.40,3805.50,3761.90,3791.20
2006-11-03,3793.05,3809.65,3771.00,3805.30
2006-11-06,3804.75,3822.40,3798.25,3809.20
2006-11-07,3812.15,3840.45,3789.40,3798.70
2006-11-08,3799.20,3809.95,3737.20,3777.30
2006-11-09,3777.80,3808.20,3769.80,3796.40
2006-11-10,3796.05,3842.40,3785.40,3834.70
2006-11-13,3834.80,3862.05,3834.00,3858.70
2006-11-14,3862.00,3883.00,3850.75,3865.90
2006-11-15,3865.95,3888.80,3838.25,3876.30
2006-11-16,3876.40,3900.40,3863.85,3876.80
2006-11-17,3877.00,3891.85,3835.70,3852.80
2006-11-20,3852.65,3866.95,3794.30,3856.10
2006-11-21,3859.50,3921.70,3856.75,3918.20
2006-11-22,3918.30,3960.00,3909.60,3954.70
2006-11-23,3955.30,3976.80,3933.70,3945.40
2006-11-24,3945.45,3965.80,3935.30,3950.80
2006-11-27,3974.95,3974.95,3948.85,3968.90
2006-11-28,3966.00,3966.00,3911.55,3921.70
2006-11-29,3922.50,3952.40,3920.00,3928.20
2006-11-30,3929.40,3973.00,3929.40,3954.50
2006-12-01,3955.70,4001.30,3953.95,3997.60
2006-12-04,4002.40,4015.25,3991.55,4001.00
2006-12-05,4001.25,4033.20,4001.25,4015.70
2006-12-06,4016.00,4036.20,3982.50,4015.90
2006-12-07,4015.00,4027.70,4001.40,4015.30
2006-12-08,4015.75,4046.85,3948.70,3962.00
2006-12-11,3961.90,3965.05,3798.30,3849.50
2006-12-12,3849.10,3861.25,3661.60,3716.90
2006-12-13,3716.75,3777.60,3657.65,3765.20
2006-12-14,3765.70,3855.05,3763.50,3843.00
2006-12-15,3849.60,3908.45,3845.45,3888.60
2006-12-18,3888.20,3934.00,3828.15,3928.70
2006-12-19,3928.85,3931.90,3783.45,3832.00
2006-12-20,3832.15,3886.10,3787.55,3815.50
2006-12-21,3814.75,3851.20,3768.80,3833.50
2006-12-22,3834.90,3880.15,3823.40,3871.10
2006-12-26,3871.30,3946.10,3870.45,3940.50
2006-12-27,3942.75,3986.75,3937.70,3974.20
2006-12-28,3974.20,3997.35,3961.95,3970.50
2006-12-29,3971.65,3991.60,3960.45,3966.40
2007-01-02,3966.25,4016.65,3964.95,4007.40
2007-01-03,4007.70,4029.80,3985.00,4024.00
2007-01-04,4027.30,4041.00,3979.80,3988.80
2007-01-05,3990.15,4011.45,3969.65,3983.40
2007-01-08,3983.30,3987.45,3913.00,3933.40
2007-01-09,3933.30,3963.75,3890.75,3911.40
2007-01-10,3910.95,3911.95,3841.70,3850.30
2007-01-11,3852.15,3953.10,3833.60,3942.20
2007-01-12,3944.55,4059.15,3944.55,4052.40
2007-01-15,4052.85,4099.65,4052.40,4078.40
2007-01-16,4090.70,4107.45,4067.90,4080.50
2007-01-17,4084.90,4096.75,4071.55,4076.40
2007-01-18,4075.20,4140.25,4075.20,4109.00
2007-01-19,4126.00,4137.15,4058.35,4090.10
2007-01-22,4089.60,4114.50,4069.95,4102.40
2007-01-23,4102.65,4105.10,4056.45,4066.10
2007-01-24,4066.60,4098.25,4065.75,4089.90
